ticker,date,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Capital Expenditure,Income Tax Paid Supplemental Data,End Cash Position,Beginning Cash Position,Changes In Cash,Financing Cash Flow,Cash Flow From Continuing Financing Activities,Net Other Financing Charges,Cash Dividends Paid,Common Stock Dividend Paid,Net Common Stock Issuance,Common Stock Payments,Net Issuance Payments Of Debt,Net Short Term Debt Issuance,Short Term Debt Payments,Net Long Term Debt Issuance,Long Term Debt Payments,Long Term Debt Issuance,Investing Cash Flow,Cash Flow From Continuing Investing Activities,Net Other Investing Changes,Net Investment Purchase And Sale,Sale Of Investment,Purchase Of Investment,Net PPE Purchase And Sale,Purchase Of PPE,Operating Cash Flow,Cash Flow From Continuing Operating Activities,Change In Working Capital,Change In Other Current Liabilities,Change In Other Current Assets,Change In Payables And Accrued Expense,Change In Payable,Change In Account Payable,Change In Inventory,Change In Receivables,Changes In Account Receivables,Other Non Cash Items,Stock Based Compensation,Depreciation Amortization Depletion,Depreciation And Amortization,Net Income From Continuing Operations,Interest Paid Supplemental Data,Effect Of Exchange Rate Changes,Preferred Stock Dividend Paid,Net Business Purchase And Sale,Sale Of Business,Sale Of PPE,Change In Other Working Capital,Unrealized Gain Loss On Investment Securities,Asset Impairment Charge,Operating Gains Losses,Gain Loss On Investment Securities,Short Term Debt Issuance,Purchase Of Business,Change In Accrued Expense,Deferred Tax,Deferred Income Tax,Issuance Of Capital Stock,Common Stock Issuance,Capital Expenditure Reported,Amortization Cash Flow,Amortization Of Intangibles,Depreciation,Gain Loss On Sale Of Business,Net Preferred Stock Issuance,Preferred Stock Payments,Preferred Stock Issuance,Earnings Losses From Equity Investments,Proceeds From Stock Option Exercised,Dividends Received Cfi,Amortization Of Securities,Net Foreign Currency Exchange Gain Loss,Change In Prepaid Assets,Cash From Discontinued Operating Activities,Dividend Received Cfo,Change In Tax Payable,Change In Income Tax Payable,Depletion,Excess Tax Benefit From Stock Based Compensation,Provisionand Write Offof Assets,Cash From Discontinued Financing Activities,Cash From Discontinued Investing Activities,Taxes Refund Paid,Other Cash Adjustment Outside Changein Cash,Net Intangibles Purchase And Sale,Purchase Of Intangibles,Pension And Employee Benefit Expense,Cash Flow From Discontinued Operation,Interest Received Cfo,Interest Paid Cfo,Change In Interest Payable,Gain Loss On Sale Of PPE
MCO,2025-06-30,468000000.0,,0.0,,-75000000.0,,2174000000.0,2139000000.0,-65000000.0,-482000000.0,-482000000.0,,-171000000.0,-171000000.0,-284000000.0,,0.0,,,0.0,0.0,,-126000000.0,-126000000.0,,-49000000.0,28000000.0,-77000000.0,,,543000000.0,543000000.0,-221000000.0,-5000000.0,-42000000.0,-49000000.0,,,,110000000.0,110000000.0,4000000.0,61000000.0,120000000.0,120000000.0,579000000.0,,100000000.0,,-2000000.0,,,-235000000.0,,,,,,-2000000.0,,-1000000.0,-1000000.0,,,-75000000.0,,,,,,,,,-26000000.0,,,,,,,,,,,1000000.0,,,,,,,,,,,,
MCO,2025-03-31,672000000.0,,-700000000.0,,-85000000.0,,2139000000.0,2408000000.0,-317000000.0,-1298000000.0,-1298000000.0,,-195000000.0,-195000000.0,-373000000.0,,-700000000.0,,,-700000000.0,-700000000.0,,224000000.0,224000000.0,,542000000.0,583000000.0,-41000000.0,,,757000000.0,757000000.0,-63000000.0,-9000000.0,-7000000.0,-292000000.0,,,,-16000000.0,-16000000.0,3000000.0,56000000.0,113000000.0,113000000.0,625000000.0,,48000000.0,,-233000000.0,,,261000000.0,,,,,,-233000000.0,,18000000.0,18000000.0,,,-85000000.0,,,,,,,,,-30000000.0,,,,,,,,,,,5000000.0,,,,,,,,,,,,
MCO,2024-12-31,600000000.0,,0.0,0.0,-74000000.0,,2408000000.0,2642000000.0,-141000000.0,-634000000.0,-634000000.0,-6000000.0,-155000000.0,-155000000.0,-571000000.0,,0.0,,,0.0,0.0,0.0,-181000000.0,-181000000.0,,2000000.0,30000000.0,-28000000.0,,,674000000.0,674000000.0,165000000.0,1000000.0,-77000000.0,180000000.0,,,,-144000000.0,-144000000.0,3000000.0,54000000.0,113000000.0,113000000.0,395000000.0,,-93000000.0,,-109000000.0,2000000.0,,205000000.0,,,0.0,,,-111000000.0,,-71000000.0,-71000000.0,,,-74000000.0,,,,,,,,,98000000.0,,,,,,,,,,,1000000.0,,,,,,,,,,,,
MCO,2024-09-30,631000000.0,,0.0,0.0,-72000000.0,,2642000000.0,2635000000.0,-62000000.0,-81000000.0,-81000000.0,-5000000.0,-156000000.0,-156000000.0,-428000000.0,,496000000.0,,,496000000.0,0.0,0.0,-684000000.0,-684000000.0,,-512000000.0,24000000.0,-536000000.0,,,703000000.0,703000000.0,8000000.0,0.0,31000000.0,127000000.0,,,,21000000.0,21000000.0,3000000.0,57000000.0,108000000.0,108000000.0,534000000.0,,69000000.0,,-100000000.0,0.0,,-171000000.0,,,0.0,,,-100000000.0,,-16000000.0,-16000000.0,,,-72000000.0,,,,,,,,,12000000.0,,,,,,,,,,,4000000.0,,,,,,,,,,,,
MCO,2024-06-30,593000000.0,,0.0,0.0,-93000000.0,,2635000000.0,2476000000.0,168000000.0,-423000000.0,-423000000.0,-5000000.0,-154000000.0,-154000000.0,-264000000.0,,0.0,,,0.0,0.0,0.0,-95000000.0,-95000000.0,,-2000000.0,35000000.0,-37000000.0,,,686000000.0,686000000.0,-39000000.0,25000000.0,-37000000.0,28000000.0,,,,133000000.0,133000000.0,3000000.0,56000000.0,110000000.0,110000000.0,553000000.0,,-9000000.0,,0.0,0.0,,-188000000.0,,,0.0,,,0.0,,0.0,0.0,,,-93000000.0,,,,,,,,,-4000000.0,,,,,,,,,,,6000000.0,,,,,,,,,,,,
MCO,2023-12-31,593000000.0,-145000000.0,0.0,0.0,-93000000.0,,2635000000.0,2476000000.0,168000000.0,-423000000.0,-423000000.0,-7000000.0,-154000000.0,-154000000.0,-264000000.0,-145000000.0,0.0,,,0.0,0.0,0.0,-95000000.0,-95000000.0,,-2000000.0,35000000.0,-37000000.0,,,686000000.0,686000000.0,-39000000.0,25000000.0,-37000000.0,28000000.0,,,,133000000.0,133000000.0,3000000.0,56000000.0,110000000.0,110000000.0,553000000.0,,-9000000.0,,0.0,0.0,,-188000000.0,,23000000.0,0.0,,,0.0,,0.0,0.0,,,-93000000.0,,,,,,,,,-4000000.0,,,0.0,,,,,,,,6000000.0,,,,,,,,,,,,
NU,2025-03-31,1002830000.0,,-356769000.0,187171000.0,-82515000.0,,10284007000.0,9185742000.0,834760000.0,-169200000.0,-169200000.0,,,,,,-169598000.0,,,-169598000.0,-356769000.0,187171000.0,-81385000.0,-81385000.0,,1130000.0,1130000.0,,-2400000.0,-2400000.0,1085345000.0,1085345000.0,-431758000.0,878488000.0,-1083916000.0,734894000.0,734894000.0,734894000.0,,-2237345000.0,-2750317000.0,46462000.0,77785000.0,21322000.0,21322000.0,557208000.0,,263505000.0,,,,,4053406000.0,-16314000.0,,1130000.0,,,,,156751000.0,156751000.0,,,,,,,,,,,1130000.0,398000.0,,,,,,,,,,,,,,-1172936000.0,,-80115000.0,-80115000.0,,,1866055000.0,-20360000.0,,
NU,2024-12-31,1274484000.0,,-1844000.0,321595000.0,-95613000.0,,9185742000.0,7645754000.0,1443626000.0,321449000.0,321449000.0,,,,,,319751000.0,,,319751000.0,-1844000.0,321595000.0,-247920000.0,-247920000.0,,1130000.0,1130000.0,,-7725000.0,-2400000.0,1370097000.0,1370097000.0,-4322868000.0,410409000.0,278982000.0,737791000.0,737791000.0,737791000.0,,-3433420000.0,-3072207000.0,26204000.0,47616000.0,21061000.0,21061000.0,552640000.0,,96362000.0,,0.0,,,1176765000.0,113237000.0,,1130000.0,,,0.0,,-147192000.0,-147192000.0,,,,,,,,,,,1130000.0,1698000.0,,,,,,,,,,,,,,-117710000.0,,-90195000.0,-80115000.0,,,4297974000.0,-242000.0,,
NU,2024-09-30,-1104628000.0,,-488320000.0,175281000.0,-35766000.0,,7645754000.0,8530383000.0,-1422997000.0,-311638000.0,-311638000.0,,,,,,-313039000.0,,,-313039000.0,-488320000.0,175281000.0,-42497000.0,-42497000.0,,1130000.0,1130000.0,,-1094000.0,-2400000.0,-1068862000.0,-1068862000.0,-1103925000.0,-14948000.0,-390039000.0,-314482000.0,-314482000.0,-314482000.0,,-419255000.0,-356314000.0,83194000.0,65918000.0,19269000.0,19269000.0,553386000.0,,538368000.0,,0.0,,,656087000.0,-38858000.0,,1130000.0,,,0.0,,-165064000.0,-165064000.0,,,,,,,,,,,1130000.0,1401000.0,,,,,,,,,,,,,,-86548000.0,,-35766000.0,-80115000.0,,,-1215935000.0,-31476000.0,,
NU,2024-06-30,2651600000.0,,-84243000.0,543288000.0,-16828000.0,,8530383000.0,6033658000.0,3114711000.0,459710000.0,459710000.0,,,,,,459045000.0,,,459045000.0,-84243000.0,543288000.0,-13427000.0,-13427000.0,,1130000.0,1130000.0,,3611000.0,-2400000.0,2668428000.0,2668428000.0,78120000.0,718912000.0,504433000.0,-795565000.0,-795565000.0,-795565000.0,,-182129000.0,-704495000.0,36262000.0,80199000.0,18333000.0,18333000.0,487272000.0,,-617986000.0,,0.0,,,1173150000.0,-25383000.0,,1130000.0,,,0.0,,-185860000.0,-185860000.0,,,,,,,,,,,1130000.0,665000.0,,,,,,,,,,,,,,-71273000.0,,-17038000.0,-17038000.0,,,1435870000.0,-20104000.0,,
NU,2024-03-31,-597402000.0,,-13288000.0,269726000.0,-26783000.0,,6033658000.0,5923440000.0,-339182000.0,258220000.0,258220000.0,,,,,,256438000.0,,,256438000.0,-13288000.0,269726000.0,-26783000.0,-26783000.0,,0.0,0.0,,-210000.0,-210000.0,-570619000.0,-570619000.0,-2042608000.0,-2543000.0,781777000.0,-156255000.0,-156255000.0,-156255000.0,,-1453067000.0,-1740047000.0,49237000.0,78649000.0,18465000.0,18465000.0,378814000.0,,449400000.0,,0.0,,,352369000.0,-1074000.0,,-329000.0,,,0.0,,-215319000.0,-215319000.0,,,,,,,,,,,0.0,1782000.0,,,,,,,,,,,,,,-987010000.0,,-26573000.0,-26573000.0,,,1302989000.0,-36260000.0,,
NU,2023-12-31,-597402000.0,,-13288000.0,269726000.0,-26783000.0,,6033658000.0,5923440000.0,-339182000.0,258220000.0,258220000.0,,,,0.0,,256438000.0,,,256438000.0,-13288000.0,269726000.0,-26783000.0,-26783000.0,,0.0,0.0,0.0,-210000.0,-4790000.0,-570619000.0,-570619000.0,-2042608000.0,-2543000.0,781777000.0,-156255000.0,-156255000.0,-156255000.0,,-1453067000.0,-1740047000.0,49237000.0,78649000.0,18465000.0,18465000.0,378814000.0,,449400000.0,,0.0,,,352369000.0,-1074000.0,,-329000.0,,,0.0,,-215319000.0,-215319000.0,0.0,0.0,,,,,,,,,0.0,1782000.0,,,,,,,,,,,,,,-987010000.0,,-26573000.0,-26077000.0,,,1302989000.0,-36260000.0,,
NVR,2025-06-30,26802000.0,-471413000.0,-1153000.0,,-8303000.0,243357000.0,1829925000.0,2287910000.0,-457985000.0,-457842000.0,-457842000.0,,,,-471413000.0,-471413000.0,-1153000.0,,,-1153000.0,-1153000.0,,-35248000.0,-35248000.0,,,,,-8065000.0,-8303000.0,35105000.0,35105000.0,-307510000.0,,-93800000.0,-134736000.0,,,-59668000.0,1295000.0,,-27775000.0,17812000.0,5689000.0,5689000.0,333737000.0,14095000.0,,,-27183000.0,,238000.0,-20601000.0,,,,,,-27183000.0,,,,,,,,,,,,,,,14724000.0,,,,,,0.0,,,,,,,,,,,,,,,,,
NVR,2025-03-31,200722000.0,-583394000.0,-1066000.0,,-7059000.0,3863000.0,2287910000.0,2664667000.0,-376757000.0,-569522000.0,-569522000.0,,,,-583394000.0,-583394000.0,-1066000.0,,,-1066000.0,-1066000.0,,-15016000.0,-15016000.0,,,,,-6849000.0,-7059000.0,207781000.0,207781000.0,-60150000.0,,-38640000.0,55502000.0,,,-51665000.0,-18167000.0,,-64072000.0,18527000.0,5782000.0,5782000.0,299576000.0,651000.0,,,-8167000.0,,210000.0,-7180000.0,,8118000.0,,,,-8167000.0,,,,,,,,,,,,,,,14938000.0,,,,,,0.0,,,,,,,,,,,,,,,,,
NVR,2024-12-31,631459000.0,-564315000.0,-826000.0,,-5591000.0,102590000.0,2664667000.0,2568667000.0,96000000.0,-534294000.0,-534294000.0,,,,-564315000.0,-564315000.0,-826000.0,,,-826000.0,-826000.0,,-6756000.0,-6756000.0,,,,,-5296000.0,-5591000.0,637050000.0,637050000.0,84606000.0,,-70274000.0,-23798000.0,,,198690000.0,15671000.0,,52771000.0,19460000.0,4953000.0,4953000.0,457432000.0,14109000.0,,,-1460000.0,,295000.0,-35683000.0,,8118000.0,,,,-1460000.0,,,,,,,,,,,,,,,30847000.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,
NVR,2024-09-30,350052000.0,-357450000.0,-753000.0,,-8210000.0,143256000.0,2568667000.0,2528946000.0,39721000.0,-309889000.0,-309889000.0,,,,-357450000.0,-357450000.0,-753000.0,,,-753000.0,-753000.0,,-8652000.0,-8652000.0,,,,,-7911000.0,-8210000.0,358262000.0,358262000.0,-106486000.0,,-26018000.0,-54345000.0,,,-12978000.0,-2480000.0,,7594000.0,19223000.0,4685000.0,4685000.0,429323000.0,670000.0,,,-741000.0,,299000.0,-10665000.0,,8118000.0,,,,-741000.0,,,,,,,,,,,,,,,48314000.0,0.0,,,,,0.0,,,,,3923000.0,,,,,,,,,,,,
NVR,2024-06-30,226260000.0,-638976000.0,-593000.0,,-6432000.0,157116000.0,2528946000.0,2924793000.0,-395847000.0,-624127000.0,-624127000.0,,,,-638976000.0,-638976000.0,-593000.0,,,-593000.0,-593000.0,,-4412000.0,-4412000.0,,,,,-6228000.0,-6432000.0,232692000.0,232692000.0,-115372000.0,,-35609000.0,41843000.0,,,-127385000.0,-8164000.0,,-73972000.0,18101000.0,4356000.0,4356000.0,400904000.0,14003000.0,,,-899000.0,,204000.0,13943000.0,,8118000.0,,,,-899000.0,,,,,,,,,,,,,,,15442000.0,2715000.0,,,,,0.0,,,,,-1325000.0,,,,,,,,,,,,
NVR,2024-03-31,226260000.0,-638976000.0,-593000.0,,-6432000.0,157116000.0,2528946000.0,2924793000.0,-395847000.0,-624127000.0,-624127000.0,,,,-638976000.0,-638976000.0,-593000.0,,,-593000.0,-593000.0,,-4412000.0,-4412000.0,,,,,-6228000.0,-6432000.0,232692000.0,232692000.0,-115372000.0,,-35609000.0,41843000.0,,,-127385000.0,-8164000.0,,-73972000.0,18101000.0,4356000.0,4356000.0,400904000.0,14003000.0,,,-899000.0,,204000.0,13943000.0,,-7466000.0,,,,-899000.0,,,,,,,,,,,,,,,15442000.0,0.0,,,,,0.0,,,,,-7466000.0,,,,,,,,,,,,
NVR,2023-12-31,226260000.0,-638976000.0,-593000.0,,-6432000.0,157116000.0,2528946000.0,2924793000.0,-395847000.0,-624127000.0,-624127000.0,,,,-638976000.0,-638976000.0,-593000.0,,,-593000.0,-593000.0,,-4412000.0,-4412000.0,,,,,-6228000.0,-6432000.0,232692000.0,232692000.0,-115372000.0,,-35609000.0,41843000.0,,,-127385000.0,-8164000.0,,-73972000.0,18101000.0,4356000.0,4356000.0,400904000.0,14003000.0,,,-899000.0,,204000.0,13943000.0,,3309000.0,,,,-899000.0,,,,,,,,,,,,,,,15442000.0,0.0,,,,,0.0,,,,,-7466000.0,,,,,,,,,,,,
OXY,2025-06-30,962000000.0,,-1762000000.0,,-1998000000.0,531000000.0,2360000000.0,2642000000.0,-282000000.0,-1243000000.0,-1243000000.0,11000000.0,-398000000.0,,906000000.0,,-1762000000.0,,,-1762000000.0,-1762000000.0,,-1999000000.0,-1999000000.0,76000000.0,,,,,,2960000000.0,2960000000.0,317000000.0,,79000000.0,64000000.0,,,292000000.0,140000000.0,140000000.0,235000000.0,,1936000000.0,,468000000.0,180000000.0,,,-77000000.0,,,-258000000.0,,,,,,,,-17000000.0,-17000000.0,906000000.0,906000000.0,-1998000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OXY,2025-03-31,240000000.0,,-518000000.0,,-1908000000.0,490000000.0,2642000000.0,2157000000.0,485000000.0,-932000000.0,-932000000.0,-59000000.0,-380000000.0,,25000000.0,,-518000000.0,,,-518000000.0,-518000000.0,,-731000000.0,-731000000.0,1259000000.0,,,,,,2148000000.0,2148000000.0,-852000000.0,,-52000000.0,-686000000.0,,,-49000000.0,-85000000.0,-85000000.0,267000000.0,,1917000000.0,,945000000.0,474000000.0,,,-82000000.0,,,20000000.0,,,,,,,,-129000000.0,-129000000.0,25000000.0,25000000.0,-1908000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OXY,2024-12-31,1575000000.0,-18000000.0,-507000000.0,0.0,-1781000000.0,391000000.0,2157000000.0,1793000000.0,364000000.0,-1202000000.0,-1202000000.0,-313000000.0,-377000000.0,,-5000000.0,-18000000.0,-507000000.0,,,-507000000.0,-507000000.0,0.0,-1790000000.0,-1790000000.0,54000000.0,,,,,,3356000000.0,3556000000.0,479000000.0,,-52000000.0,-231000000.0,,,180000000.0,702000000.0,-85000000.0,310000000.0,,1977000000.0,,-120000000.0,311000000.0,,,-63000000.0,,,47000000.0,,1260000000.0,-71000000.0,,,,,-279000000.0,-279000000.0,13000000.0,13000000.0,-1781000000.0,,,,,0.0,0.0,,,,,,,,-200000000.0,,,,,,,,,,,,,,,,,,
OXY,2024-09-30,1999000000.0,0.0,-4007000000.0,0.0,-1683000000.0,211000000.0,1793000000.0,1895000000.0,-102000000.0,5335000000.0,5335000000.0,34000000.0,-371000000.0,,67000000.0,0.0,5605000000.0,,,5605000000.0,-4007000000.0,0.0,-9119000000.0,-9119000000.0,-7351000000.0,,,,,,3682000000.0,3782000000.0,632000000.0,,73000000.0,-477000000.0,,,561000000.0,170000000.0,-85000000.0,31000000.0,,1926000000.0,,1140000000.0,414000000.0,,,-85000000.0,,,305000000.0,,21000000.0,79000000.0,,,,,-47000000.0,-47000000.0,67000000.0,67000000.0,-1683000000.0,,,,,0.0,0.0,,,,,,,,-200000000.0,,,,,,,,,,,,,,,,,,
OXY,2024-06-30,623000000.0,-9000000.0,0.0,0.0,-1771000000.0,449000000.0,1895000000.0,1333000000.0,562000000.0,39000000.0,39000000.0,-2000000.0,-366000000.0,,407000000.0,-9000000.0,0.0,,,0.0,0.0,0.0,-1871000000.0,-1871000000.0,-70000000.0,,,,,,2394000000.0,2394000000.0,-650000000.0,,140000000.0,501000000.0,,,-677000000.0,-626000000.0,-626000000.0,170000000.0,,1775000000.0,,1170000000.0,88000000.0,,,-30000000.0,,,12000000.0,,21000000.0,79000000.0,,,,,-44000000.0,-44000000.0,416000000.0,416000000.0,-1771000000.0,,,,,0.0,0.0,,,,,,,,-200000000.0,,,,,,,,,,,,,,,,,,
OXY,2024-03-31,623000000.0,0.0,0.0,0.0,-1771000000.0,449000000.0,1895000000.0,1333000000.0,562000000.0,39000000.0,39000000.0,-2000000.0,-366000000.0,,407000000.0,0.0,0.0,,,0.0,0.0,0.0,-1871000000.0,-1871000000.0,-70000000.0,,,,,,2394000000.0,2394000000.0,-650000000.0,,6000000.0,501000000.0,,,-677000000.0,-626000000.0,-76000000.0,170000000.0,,1775000000.0,,1170000000.0,88000000.0,,,-30000000.0,,,12000000.0,,21000000.0,79000000.0,,,-142000000.0,,-44000000.0,-44000000.0,416000000.0,416000000.0,-1771000000.0,,,,,0.0,0.0,,,,,,,,-200000000.0,,,,,,,,,,,,,,,,,,
OXY,2023-12-31,623000000.0,-187000000.0,0.0,0.0,-1771000000.0,449000000.0,1895000000.0,1333000000.0,562000000.0,39000000.0,39000000.0,-2000000.0,-366000000.0,,407000000.0,-187000000.0,0.0,,,0.0,0.0,0.0,-1871000000.0,-1871000000.0,-70000000.0,,,,,,2394000000.0,2394000000.0,-650000000.0,,6000000.0,501000000.0,,,-677000000.0,-626000000.0,-76000000.0,170000000.0,,1775000000.0,,1170000000.0,88000000.0,,,-30000000.0,,,12000000.0,,0.0,-181000000.0,,,-142000000.0,,-44000000.0,-44000000.0,416000000.0,416000000.0,-1771000000.0,,,,,0.0,0.0,,,,,,,,-200000000.0,,,,,,,,,,,,,,,,,,
POOL,2025-06-30,-42863000.0,-104332000.0,-529768000.0,704696000.0,-14095000.0,,83669000.0,71644000.0,10086000.0,53756000.0,53756000.0,29700000.0,-46937000.0,-46937000.0,-104332000.0,-104332000.0,174928000.0,4077000.0,-11219000.0,170851000.0,-518549000.0,689400000.0,-14902000.0,-14902000.0,,-807000.0,,,-14095000.0,-14095000.0,-28768000.0,-28768000.0,-239744000.0,,,-339392000.0,-366413000.0,-366413000.0,139035000.0,-73776000.0,,-2319000.0,6895000.0,12129000.0,12129000.0,194258000.0,,1939000.0,,0.0,,,,,,13000.0,,15296000.0,0.0,27021000.0,,,,,,2165000.0,2165000.0,9964000.0,,,,,13000.0,397000.0,,,,34389000.0,,,,,,,,,,,,,,,,,,,
POOL,2025-03-31,13929000.0,-56316000.0,-471268000.0,429516000.0,-13295000.0,,71644000.0,77862000.0,-6948000.0,-20611000.0,-20611000.0,116300000.0,-45226000.0,-45226000.0,-56316000.0,-56316000.0,-41752000.0,1336000.0,-480000.0,-43088000.0,-470788000.0,427700000.0,-13561000.0,-13561000.0,,-266000.0,,,-13295000.0,-13295000.0,27224000.0,27224000.0,-45686000.0,,,284219000.0,366728000.0,366728000.0,-168410000.0,-180546000.0,,1377000.0,6055000.0,11987000.0,11987000.0,53545000.0,,730000.0,,0.0,,,,,,-54000.0,,1816000.0,0.0,-82509000.0,,,,,,2147000.0,2147000.0,9840000.0,,,,,-54000.0,6383000.0,,,,19051000.0,,,,,,,,,,,,,,,,,,,
POOL,2024-12-31,157042000.0,-146892000.0,-309010000.0,370900000.0,-13525000.0,,77862000.0,91347000.0,-10925000.0,-164765000.0,-164765000.0,-35546000.0,-45452000.0,-45452000.0,-146892000.0,-146892000.0,61890000.0,-1460000.0,-1460000.0,63350000.0,-307550000.0,370900000.0,-16727000.0,-16727000.0,,-2945000.0,,,-13525000.0,-13525000.0,170567000.0,170567000.0,105448000.0,,,93094000.0,123450000.0,123450000.0,-115125000.0,109508000.0,,-3368000.0,4857000.0,12119000.0,12119000.0,37300000.0,,-2560000.0,,-257000.0,,,,,0.0,-1454000.0,,0.0,-257000.0,-30356000.0,,,,,,2183000.0,2183000.0,9936000.0,,,,,-27000.0,1235000.0,,,,17971000.0,,,,,,,,,,,,,,,,,,,
POOL,2024-09-30,305494000.0,-74912000.0,-457331000.0,391388000.0,-11023000.0,,91347000.0,96894000.0,-6331000.0,-311751000.0,-311751000.0,-127131000.0,-45894000.0,-45894000.0,-74912000.0,-74912000.0,-65943000.0,-6293000.0,-7081000.0,-59650000.0,-450250000.0,390600000.0,-11097000.0,-11097000.0,,-74000.0,,,-11023000.0,-11023000.0,316517000.0,316517000.0,170893000.0,,,-114663000.0,-115187000.0,-115187000.0,114351000.0,152285000.0,,4369000.0,4047000.0,11570000.0,11570000.0,125701000.0,,784000.0,,0.0,,,,,0.0,-63000.0,,788000.0,0.0,524000.0,,,,,,2313000.0,2313000.0,9257000.0,,,,,-63000.0,2129000.0,,,,18920000.0,,,,,,,,,,,,,,,,,,,
POOL,2024-06-30,8770000.0,-68192000.0,-471151000.0,535971000.0,-17890000.0,,96894000.0,67974000.0,31395000.0,24128000.0,24128000.0,72400000.0,-45953000.0,-45953000.0,-68192000.0,-68192000.0,64820000.0,8070000.0,-1000.0,56750000.0,-471150000.0,527900000.0,-19393000.0,-19393000.0,,1584000.0,,,-17890000.0,-17890000.0,26660000.0,26660000.0,-181385000.0,,,-353157000.0,-395218000.0,-395218000.0,200224000.0,-50942000.0,,-393000.0,5016000.0,11043000.0,11043000.0,192439000.0,,-2475000.0,,-3087000.0,,,,,0.0,-60000.0,,8071000.0,-3087000.0,42061000.0,,,,,,2113000.0,2113000.0,8930000.0,,,,,-60000.0,1053000.0,,,,22490000.0,,,,,,,,,,,,,,,,,,,
POOL,2023-12-31,8770000.0,-68192000.0,-471151000.0,535971000.0,-17890000.0,,96894000.0,67974000.0,31395000.0,24128000.0,24128000.0,72400000.0,-45953000.0,-45953000.0,-68192000.0,-68192000.0,64820000.0,8070000.0,-1000.0,56750000.0,-471150000.0,527900000.0,-19393000.0,-19393000.0,,1584000.0,,,-17890000.0,-17890000.0,26660000.0,26660000.0,-181385000.0,,,-353157000.0,-395218000.0,-395218000.0,200224000.0,-50942000.0,,-393000.0,5016000.0,11043000.0,11043000.0,192439000.0,,-2475000.0,,-3087000.0,,,,,0.0,-60000.0,,8071000.0,-3087000.0,42061000.0,,,,,,2113000.0,2113000.0,8930000.0,,,,,-60000.0,1053000.0,,,,22490000.0,,,,,,,,,,,,,,,,,,,
SIRI,2025-06-30,401000000.0,-45000000.0,-377000000.0,101000000.0,-145000000.0,112000000.0,100000000.0,135000000.0,-35000000.0,-419000000.0,-419000000.0,-6000000.0,-92000000.0,-92000000.0,-45000000.0,-45000000.0,-276000000.0,,,-276000000.0,420000000.0,,-162000000.0,-162000000.0,-17000000.0,,,,-145000000.0,-145000000.0,546000000.0,546000000.0,43000000.0,,,105000000.0,105000000.0,,,-50000000.0,,12000000.0,47000000.0,131000000.0,131000000.0,205000000.0,13000000.0,,,,,,,,96000000.0,26000000.0,,,,,-10000000.0,-10000000.0,,,,31000000.0,31000000.0,100000000.0,,,,,29000000.0,,,,,,,,,,,,,,,,,,,,,,,,
SIRI,2025-03-31,53000000.0,-25000000.0,-612000000.0,696000000.0,-189000000.0,3000000.0,135000000.0,170000000.0,-35000000.0,-42000000.0,-42000000.0,-10000000.0,-91000000.0,-91000000.0,-25000000.0,-25000000.0,84000000.0,,,84000000.0,-612000000.0,696000000.0,-235000000.0,-235000000.0,-46000000.0,,,,-189000000.0,-189000000.0,242000000.0,242000000.0,-205000000.0,,,-250000000.0,-250000000.0,,,45000000.0,45000000.0,16000000.0,50000000.0,155000000.0,155000000.0,204000000.0,212000000.0,,,,,,,,13000000.0,33000000.0,3000000.0,,,,-24000000.0,-24000000.0,,,,31000000.0,31000000.0,124000000.0,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,
SIRI,2024-12-31,514000000.0,-6000000.0,-1117000000.0,754000000.0,-165000000.0,52000000.0,170000000.0,135000000.0,35000000.0,-466000000.0,-466000000.0,-5000000.0,-92000000.0,-92000000.0,-6000000.0,-6000000.0,-363000000.0,,,-363000000.0,-1117000000.0,754000000.0,-178000000.0,-178000000.0,-13000000.0,,,,-165000000.0,-165000000.0,679000000.0,679000000.0,153000000.0,,,161000000.0,161000000.0,,,29000000.0,45000000.0,22000000.0,46000000.0,134000000.0,134000000.0,287000000.0,54000000.0,,,,,,-37000000.0,0.0,0.0,22000000.0,7000000.0,,,,15000000.0,15000000.0,,,,31000000.0,31000000.0,1000000.0,,,,,27000000.0,,,,,,,,,,,,,,,,,,,,,,,,
SIRI,2024-09-30,93000000.0,0.0,-1192000000.0,1099000000.0,-216000000.0,60000000.0,135000000.0,204000000.0,-69000000.0,-136000000.0,-136000000.0,-26000000.0,-17000000.0,-17000000.0,0.0,0.0,-93000000.0,,,257000000.0,-2194000000.0,754000000.0,-242000000.0,-242000000.0,-26000000.0,,,,-216000000.0,-216000000.0,309000000.0,309000000.0,-178000000.0,,,44000000.0,44000000.0,,,-181000000.0,45000000.0,12000000.0,58000000.0,153000000.0,153000000.0,-2957000000.0,177000000.0,,,,,,-41000000.0,100000000.0,3354000000.0,-90000000.0,-117000000.0,,,,-143000000.0,-143000000.0,,,,31000000.0,31000000.0,222000000.0,,,,,32000000.0,,,,,,,,,,,,,,,,,,,,,,,,
