ticker,date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Preferred Stock Dividends,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Special Income Charges,Restructuring And Mergern Acquisition,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Other Operating Expenses,Depreciation And Amortization In Income Statement,Amortization,Total Revenue,Operating Revenue,Loss Adjustment Expense,Net Policyholder Benefits And Claims,Normalized EBITDA,Reconciled Cost Of Revenue,EBITDA,Total Operating Income As Reported,Other Non Operating Income Expenses,Operating Income,Operating Expense,Depreciation Amortization Depletion Income Statement,Amortization Of Intangibles Income Statement,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Minority Interests,Write Off,Gain On Sale Of Security,General And Administrative Expense,Other Gand A,Interest Income,Otherunder Preferred Stock Dividend,Net Income Discontinuous Operations,Gain On Sale Of Business,Impairment Of Capital Assets,Earnings From Equity Interest,Interest Income Non Operating,Selling And Marketing Expense,Rent Expense Supplemental,Gain On Sale Of Ppe,Other Special Charges,Total Other Finance Cost,Other Taxes,Earnings From Equity Interest Net Of Tax,Depreciation Income Statement,Salaries And Wages,Excise Taxes,Average Dilution Earnings,Insurance And Claims,Rent And Landing Fees,Occupancy And Equipment,Professional Expense And Contract Services Expense,Other Non Interest Expense,Provision For Doubtful Accounts,Securities Amortization,Policyholder Benefits Gross,Net Income From Tax Loss Carryforward,Depletion Income Statement,Net Income Extraordinary,Policyholder Benefits Ceded
AVB,2025-03-31,10652460.0,0.21,50726000.0,50726000.0,236597000.0,217888000.0,296345000.0,-53751000.0,59864000.0,196523460.0,236597000.0,506529000.0,142486558.0,142113283.0,1.66,1.66,236597000.0,236152000.0,,236597000.0,236597000.0,236597000.0,-116000.0,236481000.0,50881000.0,51725000.0,4744000.0,-53751000.0,59864000.0,,217888000.0,,745880000.0,745880000.0,,,463507000.0,268861000.0,514233000.0,,155000.0,239351000.0,237668000.0,217888000.0,,,19780000.0,477019000.0,268861000.0,0.0,,-999000.0,19780000.0,19780000.0,6113000.0,445000.0,,,,,6113000.0,,,56469000.0,858000.0,,,,217888000.0,,,445000.0,,,,,,,,,,,,
AVB,2024-12-31,17364270.0,0.21,82687000.0,82687000.0,282092000.0,215539000.0,340815000.0,-58976000.0,58976000.0,216769270.0,282092000.0,514879000.0,142705114.0,142325953.0,1.98,1.98,281560000.0,280023000.0,,282092000.0,282092000.0,282092000.0,-253000.0,281839000.0,115145000.0,129076000.0,4744000.0,-58976000.0,58976000.0,,215539000.0,,740549000.0,740549000.0,,,473667000.0,281649000.0,556354000.0,,-18224000.0,225670000.0,233230000.0,215539000.0,,,17691000.0,458900000.0,281649000.0,0.0,,75452000.0,17691000.0,17691000.0,6113000.0,445000.0,,,,,6113000.0,,,121841000.0,0.0,,,,215539000.0,,,1537000.0,,,,,,,,,,,,
AVB,2024-09-30,423405.88426,0.002095,202120000.0,202120000.0,372519000.0,212122000.0,429070000.0,-55769000.0,55769000.0,170822405.88426,372519000.0,507671000.0,142516684.0,142038838.0,2.61,2.62,371813000.0,372519000.0,,372519000.0,372519000.0,372519000.0,782000.0,373301000.0,202434000.0,171400000.0,1573000.0,-55769000.0,55769000.0,,212122000.0,,734307000.0,734307000.0,,,439072000.0,275460000.0,641192000.0,,314000.0,226636000.0,232211000.0,212122000.0,,,20089000.0,458847000.0,275460000.0,0.0,,30720000.0,20089000.0,20089000.0,6113000.0,445000.0,,,,,6113000.0,,,172973000.0,0.0,,,,212122000.0,,,-706000.0,,,,,,,,,,,,
AVB,2024-06-30,14281050.0,0.21,68005000.0,68005000.0,253934000.0,206923000.0,311023000.0,-53122000.0,57078000.0,200210050.0,253934000.0,487160000.0,142389866.0,142004857.0,1.78,1.78,253934000.0,253446000.0,,253934000.0,254007000.0,254007000.0,-62000.0,253945000.0,68186000.0,67139000.0,1417000.0,-53122000.0,57078000.0,,206923000.0,,726041000.0,726041000.0,,,449941000.0,260651000.0,517946000.0,,181000.0,238881000.0,226509000.0,206923000.0,,,19586000.0,465390000.0,260651000.0,-73000.0,,866000.0,19586000.0,19586000.0,3956000.0,488000.0,,,,,3956000.0,,,68556000.0,0.0,,,,206923000.0,,,488000.0,,,,,,,,,,,,
AVB,2024-03-31,14281050.0,0.21,68005000.0,68005000.0,253934000.0,206923000.0,311023000.0,-53122000.0,57078000.0,200210050.0,253934000.0,487160000.0,142389866.0,142004857.0,1.78,1.78,253934000.0,253446000.0,,253934000.0,254007000.0,254007000.0,-62000.0,253945000.0,68186000.0,67139000.0,4245000.0,-53122000.0,57078000.0,,206923000.0,,726041000.0,726041000.0,,,449941000.0,260651000.0,517946000.0,,181000.0,238881000.0,226509000.0,206923000.0,,,19586000.0,465390000.0,260651000.0,-73000.0,,866000.0,19586000.0,19586000.0,3118000.0,338000.0,,,,,3118000.0,,,68556000.0,2935000.0,,,,206923000.0,,,488000.0,,,,,,,,,,,,
AVB,2023-12-31,14281050.0,0.21,68005000.0,68005000.0,253934000.0,206923000.0,311023000.0,-53122000.0,57078000.0,200210050.0,253934000.0,487160000.0,142389866.0,142004857.0,1.78,1.78,253934000.0,253446000.0,,253934000.0,254007000.0,254007000.0,-62000.0,253945000.0,68186000.0,67139000.0,4245000.0,-53122000.0,57078000.0,,206923000.0,,726041000.0,726041000.0,,,449941000.0,260651000.0,517946000.0,,181000.0,238881000.0,226509000.0,206923000.0,,,19586000.0,465390000.0,260651000.0,-73000.0,,866000.0,19586000.0,19586000.0,3118000.0,338000.0,,,,1709000.0,3118000.0,,,68556000.0,568000.0,,,,206923000.0,,,488000.0,,,,,,,,,,,,
BR,2025-06-30,0.0,0.206363,,,374200000.0,83100000.0,501300000.0,-26500000.0,29800000.0,374200000.0,374200000.0,1566700000.0,,,,,374200000.0,374200000.0,,374200000.0,374200000.0,374200000.0,97300000.0,471500000.0,-500000.0,,,-26500000.0,29800000.0,,,,2065400000.0,2065400000.0,,,584400000.0,1295600000.0,584400000.0,498700000.0,-500000.0,498700000.0,271100000.0,,,,271100000.0,769800000.0,1295600000.0,,,,,,3300000.0,,,,,,3300000.0,,,,,,,,,,,,,,,,,,,,,,,
BR,2025-03-31,0.0,0.218,,,243100000.0,81400000.0,344400000.0,-31100000.0,33500000.0,243100000.0,243100000.0,1466800000.0,118500000.0,117200000.0,2.05,2.07,243100000.0,243100000.0,,243100000.0,243100000.0,243100000.0,67800000.0,310900000.0,-2800000.0,,,-31100000.0,33500000.0,,,,1811700000.0,1811700000.0,,,425800000.0,1235900000.0,425800000.0,344900000.0,-2800000.0,344900000.0,230900000.0,,,,230900000.0,575800000.0,1235900000.0,,,,,,2400000.0,,,,,,2400000.0,,,,,,,,,,,,,,,,,,,,,,,
BR,2024-12-31,0.0,0.191,,,142400000.0,82300000.0,212600000.0,-32800000.0,36600000.0,142400000.0,142400000.0,1378600000.0,118300000.0,117100000.0,1.2,1.22,142400000.0,142400000.0,,142400000.0,142400000.0,142400000.0,33600000.0,176000000.0,-1900000.0,,,-32800000.0,36600000.0,,,,1589200000.0,1589200000.0,,,294900000.0,1145800000.0,294900000.0,210700000.0,-1900000.0,210600000.0,232800000.0,,,,232800000.0,443400000.0,1145800000.0,,,,,,3800000.0,,,,,,3800000.0,,,,,,,,,,,,,,,,,,,,,,,
BR,2024-09-30,0.0,0.204,,,79800000.0,80500000.0,136200000.0,-32300000.0,35900000.0,79800000.0,79800000.0,1288400000.0,118100000.0,116900000.0,0.68,0.68,79800000.0,79800000.0,,79800000.0,79800000.0,79800000.0,20500000.0,100300000.0,-1900000.0,,,-32300000.0,35900000.0,,,,1422900000.0,1422900000.0,,,216700000.0,1075000000.0,216700000.0,134400000.0,-1900000.0,134500000.0,213400000.0,,,,213400000.0,347900000.0,1075000000.0,,,,,,3600000.0,,,,,,3600000.0,,,,,,,,,,,,,,,,,,,,,,,
BR,2024-06-30,0.0,0.212092,,,323200000.0,79100000.0,445900000.0,-33000000.0,35700000.0,323200000.0,323200000.0,1502900000.0,118700000.0,117500000.0,2.72,2.75,323200000.0,323200000.0,,323200000.0,323200000.0,323200000.0,87000000.0,410200000.0,1800000.0,,,-33000000.0,35700000.0,,,,1944300000.0,1944300000.0,,,525000000.0,1253100000.0,525000000.0,441400000.0,1800000.0,441400000.0,249800000.0,,,,249800000.0,691200000.0,1253100000.0,,,,,,2700000.0,,,,,,2700000.0,,,,,,,,,,,,,,,,,,,,,,,
BR,2024-03-31,0.0,0.212092,,,323200000.0,79100000.0,445900000.0,-33000000.0,35700000.0,323200000.0,323200000.0,1502900000.0,119400000.0,117800000.0,1.79,1.81,323200000.0,323200000.0,,323200000.0,323200000.0,323200000.0,87000000.0,410200000.0,1800000.0,,,-33000000.0,35700000.0,,,,1944300000.0,1944300000.0,,,525000000.0,1253100000.0,525000000.0,441400000.0,1800000.0,441400000.0,249800000.0,,,,249800000.0,691200000.0,1253100000.0,,,,,,2700000.0,,,,,,2700000.0,,,,,,,,,,,,,,,,,,,,,,,
WM,2025-06-30,-7797413.793103,0.216595,-36000000.0,-36000000.0,726000000.0,708000000.0,1160000000.0,-232000000.0,232000000.0,754202586.206897,726000000.0,5243000000.0,404300000.0,402600000.0,1.8,1.8,726000000.0,726000000.0,,726000000.0,727000000.0,727000000.0,201000000.0,928000000.0,-27000000.0,-36000000.0,12000000.0,-232000000.0,232000000.0,,488000000.0,102000000.0,6430000000.0,6430000000.0,,,1904000000.0,3839000000.0,1868000000.0,1151000000.0,7000000.0,1187000000.0,1404000000.0,708000000.0,102000000.0,,672000000.0,2591000000.0,3839000000.0,-1000000.0,,,672000000.0,260000000.0,,,,-24000000.0,,2000000.0,,,,,,,,,386000000.0,412000000.0,,,,,,,,24000000.0,,,,220000000.0,,
WM,2025-03-31,-2880000.0,0.192,-15000000.0,-15000000.0,637000000.0,656000000.0,1020000000.0,-232000000.0,232000000.0,649120000.0,637000000.0,4990000000.0,403900000.0,402300000.0,1.58,1.58,637000000.0,637000000.0,,637000000.0,637000000.0,637000000.0,151000000.0,788000000.0,-8000000.0,-15000000.0,13000000.0,-232000000.0,232000000.0,,473000000.0,102000000.0,6018000000.0,6018000000.0,,,1691000000.0,3647000000.0,1676000000.0,1013000000.0,2000000.0,1028000000.0,1343000000.0,656000000.0,102000000.0,,668000000.0,2371000000.0,3647000000.0,0.0,,,668000000.0,241000000.0,,,,-2000000.0,,5000000.0,,,,,,,,,371000000.0,427000000.0,,,,,,,,19000000.0,,,,183000000.0,,
WM,2024-12-31,-4225714.285714,0.145714,-29000000.0,-29000000.0,598000000.0,652000000.0,901000000.0,-201000000.0,201000000.0,622774285.714286,598000000.0,4952000000.0,403600000.0,401600000.0,1.48,1.49,598000000.0,598000000.0,,598000000.0,598000000.0,598000000.0,102000000.0,700000000.0,-40000000.0,-29000000.0,2000000.0,-201000000.0,201000000.0,,1232000000.0,88000000.0,5893000000.0,5893000000.0,,,1582000000.0,3553000000.0,1553000000.0,919000000.0,-11000000.0,941000000.0,1399000000.0,652000000.0,88000000.0,,733000000.0,2340000000.0,3553000000.0,0.0,,,733000000.0,294000000.0,,,,88000000.0,,0.0,,,,,,,,,1144000000.0,439000000.0,,,,,,,,14000000.0,,,,183000000.0,,
WM,2024-09-30,-1888000.0,0.236,-8000000.0,-8000000.0,760000000.0,558000000.0,1126000000.0,-131000000.0,131000000.0,766112000.0,760000000.0,4482000000.0,403200000.0,401500000.0,1.88,1.89,760000000.0,760000000.0,,760000000.0,760000000.0,760000000.0,235000000.0,995000000.0,-1000000.0,-8000000.0,2000000.0,-131000000.0,131000000.0,,355000000.0,32000000.0,5609000000.0,5609000000.0,,,1692000000.0,3399000000.0,1684000000.0,1119000000.0,6000000.0,1127000000.0,1083000000.0,558000000.0,32000000.0,,514000000.0,2210000000.0,3399000000.0,0.0,,,514000000.0,190000000.0,,,,-6000000.0,,1000000.0,,,,,,,,,323000000.0,324000000.0,,,,,,,,11000000.0,,,,203000000.0,,
WM,2024-06-30,-13883668.903803,0.239374,-58000000.0,-58000000.0,680000000.0,543000000.0,1030000000.0,-136000000.0,136000000.0,724116331.096197,680000000.0,4335000000.0,403200000.0,401300000.0,1.69,1.7,680000000.0,680000000.0,,680000000.0,680000000.0,680000000.0,214000000.0,894000000.0,-37000000.0,-58000000.0,0.0,-136000000.0,136000000.0,,342000000.0,30000000.0,5402000000.0,5402000000.0,,,1631000000.0,3291000000.0,1573000000.0,1009000000.0,-1000000.0,1067000000.0,1044000000.0,543000000.0,30000000.0,,485000000.0,2111000000.0,3291000000.0,0.0,,,485000000.0,169000000.0,,,,-58000000.0,,22000000.0,,,,,,,,,312000000.0,316000000.0,,,,,,,,16000000.0,,,,201000000.0,,
WM,2024-03-31,-13883668.903803,0.239374,-58000000.0,-58000000.0,680000000.0,543000000.0,1030000000.0,-136000000.0,136000000.0,724116331.096197,680000000.0,4335000000.0,403200000.0,401300000.0,1.69,1.7,680000000.0,680000000.0,,680000000.0,680000000.0,680000000.0,214000000.0,894000000.0,-37000000.0,-58000000.0,0.0,-136000000.0,136000000.0,,342000000.0,30000000.0,5402000000.0,5402000000.0,,,1631000000.0,3291000000.0,1573000000.0,1009000000.0,-1000000.0,1067000000.0,1044000000.0,543000000.0,30000000.0,,485000000.0,2111000000.0,3291000000.0,0.0,,,485000000.0,169000000.0,,,,-58000000.0,,22000000.0,,,,,,,,,312000000.0,316000000.0,,,,,,,,16000000.0,,,,176000000.0,,
NEM,2025-06-30,265119948.685055,0.350225,757000000.0,757000000.0,2061000000.0,620000000.0,3183000000.0,-11000000.0,65000000.0,1569119948.685055,2061000000.0,2900000000.0,1112000000.0,1110000000.0,1.85,1.86,2061000000.0,2061000000.0,,2061000000.0,2075000000.0,2075000000.0,1092000000.0,3118000000.0,712000000.0,665000000.0,5000000.0,-11000000.0,65000000.0,144000000.0,,,5317000000.0,5317000000.0,,,3046000000.0,2621000000.0,3803000000.0,,-45000000.0,2417000000.0,279000000.0,,,40000000.0,95000000.0,2696000000.0,2621000000.0,-14000000.0,9000000.0,92000000.0,95000000.0,95000000.0,54000000.0,,0.0,,,,54000000.0,,,697000000.0,18000000.0,,,49000000.0,,,,,,,,,,,,,,,,
NEM,2025-03-31,130260000.0,0.26,501000000.0,501000000.0,1891000000.0,593000000.0,2550000000.0,-38000000.0,79000000.0,1520260000.0,1891000000.0,2994000000.0,1127000000.0,1126000000.0,1.68,1.68,1891000000.0,1891000000.0,,1891000000.0,1902000000.0,1902000000.0,647000000.0,2471000000.0,493000000.0,230000000.0,13000000.0,-38000000.0,79000000.0,142000000.0,,,5010000000.0,5010000000.0,,,2642000000.0,2699000000.0,3143000000.0,,-8000000.0,2016000000.0,295000000.0,,,43000000.0,110000000.0,2311000000.0,2699000000.0,-11000000.0,15000000.0,271000000.0,110000000.0,110000000.0,41000000.0,,0.0,,,,41000000.0,,,271000000.0,13000000.0,,,78000000.0,,,,,,,,,,,,,,,,
NEM,2024-12-31,-66645569.620253,0.341772,-195000000.0,-195000000.0,1403000000.0,689000000.0,2147000000.0,-55000000.0,93000000.0,1531354430.379747,1403000000.0,3342000000.0,1135000000.0,1133000000.0,1.24,1.24,1403000000.0,1403000000.0,,1403000000.0,1421000000.0,1421000000.0,702000000.0,2054000000.0,-201000000.0,-345000000.0,28000000.0,-55000000.0,93000000.0,86000000.0,,,5652000000.0,5652000000.0,,,3031000000.0,3080000000.0,2836000000.0,,-6000000.0,2310000000.0,262000000.0,,,48000000.0,128000000.0,2572000000.0,3080000000.0,-18000000.0,15000000.0,150000000.0,128000000.0,128000000.0,38000000.0,,0.0,,39000000.0,,38000000.0,,,-269000000.0,9000000.0,,,69000000.0,,,,,,,,,,,,,,,,
NEM,2024-09-30,-43010000.0,0.23,-187000000.0,-187000000.0,873000000.0,631000000.0,1145000000.0,-49000000.0,86000000.0,1016990000.0,922000000.0,3307000000.0,1149000000.0,1147000000.0,0.8,0.8,922000000.0,922000000.0,,922000000.0,924000000.0,875000000.0,244000000.0,1059000000.0,-190000000.0,-175000000.0,22000000.0,-49000000.0,86000000.0,206000000.0,,,4605000000.0,4605000000.0,,,1963000000.0,2941000000.0,1776000000.0,,-3000000.0,1298000000.0,366000000.0,,,47000000.0,113000000.0,1664000000.0,2941000000.0,-2000000.0,15000000.0,-12000000.0,113000000.0,113000000.0,37000000.0,,49000000.0,,18000000.0,,37000000.0,,,-143000000.0,-8000000.0,,,60000000.0,,,,,,,,,,,,,,,,
NEM,2024-06-30,-46090733.590734,0.184363,-250000000.0,-250000000.0,838000000.0,602000000.0,1139000000.0,-65000000.0,103000000.0,1041909266.409266,853000000.0,3058000000.0,1155000000.0,1153000000.0,0.74,0.74,853000000.0,853000000.0,,853000000.0,857000000.0,842000000.0,191000000.0,1036000000.0,-243000000.0,-216000000.0,25000000.0,-65000000.0,103000000.0,151000000.0,,,4402000000.0,4402000000.0,,,1991000000.0,2758000000.0,1741000000.0,,7000000.0,1344000000.0,300000000.0,,,49000000.0,100000000.0,1644000000.0,2758000000.0,-4000000.0,9000000.0,-34000000.0,100000000.0,100000000.0,38000000.0,,15000000.0,,18000000.0,,38000000.0,,,-191000000.0,-9000000.0,,,-3000000.0,,,,,,,,,,,,,,,,
NEM,2024-03-31,-46090733.590734,0.184363,-250000000.0,-250000000.0,838000000.0,602000000.0,1139000000.0,-65000000.0,103000000.0,1041909266.409266,853000000.0,3058000000.0,1155000000.0,1153000000.0,0.74,0.74,853000000.0,853000000.0,,853000000.0,857000000.0,842000000.0,191000000.0,1036000000.0,-243000000.0,-216000000.0,25000000.0,-65000000.0,103000000.0,151000000.0,,,4402000000.0,4402000000.0,,,1991000000.0,2758000000.0,1741000000.0,,7000000.0,1344000000.0,300000000.0,,,49000000.0,100000000.0,1644000000.0,2758000000.0,-4000000.0,12000000.0,-34000000.0,100000000.0,100000000.0,38000000.0,,15000000.0,,18000000.0,,38000000.0,,,-191000000.0,-9000000.0,,,-3000000.0,,,,,,,,,,,,,,,,
NEM,2023-12-31,-46090733.590734,0.184363,-250000000.0,-250000000.0,838000000.0,602000000.0,1139000000.0,-65000000.0,103000000.0,1041909266.409266,853000000.0,3058000000.0,1155000000.0,1153000000.0,0.74,0.74,853000000.0,853000000.0,,853000000.0,857000000.0,842000000.0,191000000.0,1036000000.0,-243000000.0,-216000000.0,25000000.0,-65000000.0,103000000.0,151000000.0,,,4402000000.0,4402000000.0,,,1991000000.0,2758000000.0,1741000000.0,,7000000.0,1344000000.0,300000000.0,,,49000000.0,100000000.0,1644000000.0,2758000000.0,-4000000.0,5000000.0,-34000000.0,100000000.0,100000000.0,38000000.0,,15000000.0,,1881000000.0,,38000000.0,,,-191000000.0,-9000000.0,,,-3000000.0,,,,,,,,,,,,,,,,
FTV,2025-06-30,0.0,0.132292,0.0,0.0,166600000.0,137800000.0,224100000.0,-32100000.0,32100000.0,166600000.0,166600000.0,1296600000.0,341700000.0,339600000.0,0.49,0.49,166600000.0,166600000.0,,166600000.0,166600000.0,166600000.0,25400000.0,192000000.0,1900000.0,0.0,,-32100000.0,32100000.0,,,,1518800000.0,1518800000.0,,,361900000.0,623100000.0,361900000.0,222200000.0,1900000.0,222200000.0,673500000.0,,,109200000.0,564300000.0,895700000.0,623100000.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
FTV,2025-03-31,0.0,0.146,0.0,0.0,171900000.0,134900000.0,233400000.0,-32000000.0,32000000.0,171900000.0,171900000.0,1240600000.0,344600000.0,341100000.0,0.5,0.5,171900000.0,171900000.0,,171900000.0,171900000.0,171900000.0,29500000.0,201400000.0,-200000.0,0.0,,-32000000.0,32000000.0,,,,1474200000.0,1474200000.0,,,368300000.0,593300000.0,368300000.0,233600000.0,-200000.0,233600000.0,647300000.0,,,105100000.0,542200000.0,880900000.0,593300000.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
FTV,2024-12-31,0.0,0.239898,0.0,0.0,208800000.0,134800000.0,307800000.0,-33100000.0,33100000.0,208800000.0,208800000.0,1313200000.0,348000000.0,344500000.0,0.6,0.61,208800000.0,208800000.0,,208800000.0,208800000.0,208800000.0,65900000.0,274700000.0,700000.0,0.0,,-33100000.0,33100000.0,,,,1620300000.0,1620300000.0,,,442600000.0,643100000.0,442600000.0,307100000.0,700000.0,307100000.0,670100000.0,,,107100000.0,563000000.0,977200000.0,643100000.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
FTV,2024-09-30,0.0,0.046,0.0,0.0,221600000.0,135800000.0,269200000.0,-37000000.0,37000000.0,221600000.0,221600000.0,1239100000.0,352300000.0,349200000.0,0.63,0.63,221600000.0,221600000.0,,221600000.0,221600000.0,221600000.0,10600000.0,232200000.0,-26300000.0,0.0,,-37000000.0,37000000.0,,,,1534600000.0,1534600000.0,,,405000000.0,613300000.0,405000000.0,295500000.0,-26300000.0,295500000.0,625800000.0,,,101700000.0,524100000.0,921300000.0,613300000.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
FTV,2024-06-30,-3761084.390031,0.146917,-25600000.0,-25600000.0,195100000.0,136500000.0,267400000.0,-38700000.0,38700000.0,216938915.609969,195100000.0,1250600000.0,354800000.0,351300000.0,0.55,0.56,195100000.0,195100000.0,,195100000.0,195100000.0,195100000.0,33600000.0,228700000.0,-34400000.0,-25600000.0,,-38700000.0,38700000.0,,,,1552400000.0,1552400000.0,,,429500000.0,624100000.0,403900000.0,301800000.0,-8800000.0,301800000.0,626500000.0,,,101100000.0,525400000.0,928300000.0,624100000.0,,,,,,,,,-25600000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
FTV,2023-12-31,-3761084.390031,0.146917,-25600000.0,-25600000.0,195100000.0,136500000.0,267400000.0,-38700000.0,38700000.0,216938915.609969,195100000.0,1250600000.0,354800000.0,351300000.0,0.55,0.56,195100000.0,195100000.0,,195100000.0,195100000.0,195100000.0,33600000.0,228700000.0,-34400000.0,-25600000.0,,-38700000.0,38700000.0,,,,1552400000.0,1552400000.0,,,429500000.0,624100000.0,403900000.0,301800000.0,-8800000.0,301800000.0,626500000.0,,,101100000.0,525400000.0,928300000.0,624100000.0,,,,,,,,,-25600000.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,
LH,2025-06-30,-523006.235642,0.217919,-2400000.0,-2400000.0,237900000.0,170300000.0,361800000.0,-57100000.0,57100000.0,239776993.764358,237900000.0,3128700000.0,83900000.0,83400000.0,2.84,2.85,237900000.0,237900000.0,,237900000.0,238300000.0,238300000.0,66400000.0,304700000.0,-36800000.0,-4100000.0,4100000.0,-57100000.0,57100000.0,,68300000.0,68300000.0,3527300000.0,3527300000.0,,,534500000.0,2379100000.0,532100000.0,394500000.0,-32700000.0,398600000.0,647600000.0,68300000.0,68300000.0,,579300000.0,1046200000.0,2481100000.0,-400000.0,,1700000.0,,,,,,,0.0,-1700000.0,,,,,,,,,,,,,,,,,,,,,,,,
LH,2025-03-31,22600.0,0.226,100000.0,100000.0,212800000.0,166800000.0,331200000.0,-56000000.0,56000000.0,212722600.0,212800000.0,3012700000.0,84300000.0,83600000.0,2.52,2.54,212800000.0,212800000.0,,212800000.0,213000000.0,213000000.0,62200000.0,275200000.0,-1200000.0,-6400000.0,6400000.0,-56000000.0,56000000.0,,69600000.0,69600000.0,3345100000.0,3350900000.0,,,497900000.0,2299900000.0,498000000.0,326000000.0,-1000000.0,332400000.0,615600000.0,69600000.0,69600000.0,,546000000.0,948000000.0,2397100000.0,-200000.0,,6500000.0,,,,,,,0.0,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,
LH,2024-12-31,4024374.319913,0.218716,18400000.0,18400000.0,143400000.0,170600000.0,247200000.0,-63400000.0,63400000.0,129024374.319913,143400000.0,3098700000.0,84200000.0,83600000.0,1.7,1.72,143400000.0,143400000.0,,143400000.0,143600000.0,143600000.0,40200000.0,183800000.0,16500000.0,-19100000.0,11400000.0,-63400000.0,63400000.0,,70400000.0,70400000.0,3329400000.0,3353200000.0,,,399400000.0,2332900000.0,417800000.0,216500000.0,-1200000.0,230700000.0,665600000.0,70400000.0,70400000.0,,595200000.0,896300000.0,2433100000.0,-200000.0,,37500000.0,,,,,0.0,,2800000.0,-700000.0,,,,,,,,,,,,,,,,,,,,,,,,
LH,2024-09-30,-5167500.0,0.195,-26500000.0,-26500000.0,169300000.0,161500000.0,261000000.0,-50400000.0,50400000.0,190632500.0,169300000.0,3009900000.0,84400000.0,84000000.0,2.0,2.02,169300000.0,169300000.0,,169300000.0,169600000.0,169600000.0,41000000.0,210600000.0,-11100000.0,-18000000.0,18000000.0,-50400000.0,50400000.0,,63700000.0,63700000.0,3282000000.0,3291200000.0,,,449000000.0,2279800000.0,422500000.0,254100000.0,15900000.0,272100000.0,632300000.0,63700000.0,63700000.0,,568600000.0,904400000.0,2377600000.0,-300000.0,,-8500000.0,,,,,0.0,,0.0,-500000.0,,,,,,,,,,,,,,,,,,,,,,,,
LH,2024-06-30,-2389600.0,0.232,-10300000.0,-10300000.0,205300000.0,156900000.0,315300000.0,-47600000.0,47600000.0,213210400.0,205300000.0,2914500000.0,84300000.0,84100000.0,2.43,2.44,205300000.0,205300000.0,,205300000.0,205600000.0,205600000.0,62100000.0,267700000.0,8900000.0,-11600000.0,11600000.0,-47600000.0,47600000.0,,62200000.0,62200000.0,3220900000.0,3231900000.0,,,482500000.0,2199800000.0,472200000.0,294800000.0,19500000.0,306400000.0,620000000.0,62200000.0,62200000.0,,557800000.0,926400000.0,2294500000.0,-300000.0,,1300000.0,,,,,0.0,,0.0,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,
LH,2024-03-31,-2389600.0,0.232,-10300000.0,-10300000.0,205300000.0,156900000.0,315300000.0,-47600000.0,47600000.0,213210400.0,205300000.0,2914500000.0,84300000.0,84100000.0,2.43,2.44,205300000.0,205300000.0,,205300000.0,205600000.0,205600000.0,62100000.0,267700000.0,8900000.0,-11600000.0,11600000.0,-47600000.0,47600000.0,,62200000.0,62200000.0,3220900000.0,3231900000.0,,,482500000.0,2199800000.0,472200000.0,294800000.0,19500000.0,306400000.0,620000000.0,62200000.0,62200000.0,,557800000.0,926400000.0,2294500000.0,-300000.0,,1300000.0,,,,,0.0,,0.0,-300000.0,,,,-4900000.0,,,,,,,,,,,,,,,,,,,,
LH,2023-12-31,-2389600.0,0.232,-10300000.0,-10300000.0,205300000.0,156900000.0,315300000.0,-47600000.0,47600000.0,213210400.0,205300000.0,2914500000.0,84300000.0,84100000.0,2.43,2.44,205300000.0,205300000.0,,205300000.0,205600000.0,205600000.0,62100000.0,267700000.0,8900000.0,-11600000.0,11600000.0,-47600000.0,47600000.0,,62200000.0,62200000.0,3220900000.0,3231900000.0,,,482500000.0,2199800000.0,472200000.0,294800000.0,19500000.0,306400000.0,620000000.0,62200000.0,62200000.0,,557800000.0,926400000.0,2294500000.0,-300000.0,,1300000.0,,,,,0.0,,0.0,-300000.0,,,,-4900000.0,,,,,,,,,,,,,,,,,,,,
